date_iso,date,title,content,image,video
2020-03-06T09:00:00,"6 mars 2020 à 09:00","En 2007, sortait Redresser l'échine, le premier album écrit et composé par Nico Sarro.","En 2007, sortait Redresser l'échine, le premier album écrit et composé par Nico Sarro.\nLe début d'une aventure qu'on ne va pas vous raconter tout de suite, mais dont il sera question néanmoins dans le 🎬vlog et le 🔴live de demain !\n#entoijevoisdemain","photos_and_videos/Photosdujournal_Eix909TVeA/88214341_223608435699030_2010923401887088640_n_223608432365697.jpg",""
2020-03-05T19:05:00,"5 mars 2020 à 19:05","@[1667834100143297:274:Fréquence Verte] a aimé le projet #entoijevoisdemain et passe actuellement sur son antenne le ...","@[1667834100143297:274:Fréquence Verte] a aimé le projet #entoijevoisdemain et passe actuellement sur son antenne le 🔴 Live #5 plusieurs fois par jour !! Un très grand merci à eux 🙏Mis à jour : 5 mars 2020 à 19:05","",""
2020-03-05T19:05:00,"5 mars 2020 à 19:05","@[1667834100143297:274:Fréquence Verte] a aimé le projet #entoijevoisdemain et passe actuellement sur son antenne le ...","@[1667834100143297:274:Fréquence Verte] a aimé le projet #entoijevoisdemain et passe actuellement sur son antenne le 🔴 Live #5 plusieurs fois par jour !! Un très grand merci à eux 🙏Mis à jour : 5 mars 2020 à 19:05","",""
2020-03-05T09:29:00,"5 mars 2020 à 09:29","Chaque semaine, nous avons au moins un nouveau Tip sur la page Tipeee du projet #entoijevoisdemain... une nouvelle pe...","Chaque semaine, nous avons au moins un nouveau Tip sur la page Tipeee du projet #entoijevoisdemain... une nouvelle personne qui croit en ce projet et souhaite le soutenir. MERCI ! 🙏 Rejoignez-nous ! ⤵  https://zcu.io/hNTqMis à jour : 5 mars 2020 à 09:29","",""
2020-03-04T17:00:00,"4 mars 2020 à 17:00","200 abonnés sur la chaîne Youtube pour #entoijevoisdemain ! MERCI 🙏","200 abonnés sur la chaîne Youtube pour #entoijevoisdemain ! MERCI 🙏\nEt si vous n'êtes pas encore abonnés 😇, rejoignez-nous pour aider ce projet fou à réussir.\nParce que Nico mérite qu'on montre son talent et qu'on raconte son histoire ! ⤵ \nhttps://zcu.io/jL5X","photos_and_videos/Photosdujournal_Eix909TVeA/88113177_222289892497551_1987654089416114176_n_222289885830885.png",""
2020-03-03T20:09:00,"3 mars 2020 à 20:09","Soirée session... ♥️🤘","Soirée session... ♥️🤘","photos_and_videos/Telechargementsmobiles_Ky5HK4YgzQ/85201978_221609405898933_5376287130232291328_o_221609399232267.jpg",""
2020-03-03T09:00:00,"3 mars 2020 à 09:00","Groupe mythique ! Chanteur mythique !","Groupe mythique ! Chanteur mythique !\n@Nico_Sarro_  nous parle avec les tripes et avec passion de #Soundgarden et #ChrisCornell dans l'épisode de Vlog #entoijevoisdemain de cette semaine.\n⤵ \nhttps://zcu.io/L3uZ","photos_and_videos/Photosdujournal_Eix909TVeA/88225238_221211962605344_6522418020961222656_o_221211959272011.jpg",""
2020-03-02T09:00:00,"2 mars 2020 à 09:00","@Nico_Sarro_ nous fait redécouvrir chaque semaine des titres qu'on pourrait oublier dans le flot incessant froid qui ...","@Nico_Sarro_ nous fait redécouvrir chaque semaine des titres qu'on pourrait oublier dans le flot incessant froid qui submerge la toile. La musique charnelle, sincère, profonde, de #ChrisCornell, le chanteur de #Soundgarden, c'est ici ⤵Mis à jour : 2 mars 2020 à 09:00","",""
2020-03-01T19:29:00,"1 mars 2020 à 19:29","La vidéo de Nico Sarro reprenant Who Wants To Live Forever de #Queen pour #entoijevoisdemain s'est donc classé dans l...","La vidéo de Nico Sarro reprenant Who Wants To Live Forever de #Queen pour #entoijevoisdemain s'est donc classé dans le top 5 MMC Talents du mois de février ! Merci à Joe et MMC ! 🙏Mis à jour : 1 mars 2020 à 19:29","",""
2020-03-01T09:30:00,"1 mars 2020 à 09:30","🤘Magnifique hommage à #ChrisCornell de #Soundgarden par Nico Sarro pour le 🔴Live de cette semaine #entoijevoisdemain","🤘Magnifique hommage à #ChrisCornell de #Soundgarden par Nico Sarro pour le 🔴Live de cette semaine #entoijevoisdemain\nInscrivez-vous à la chaîne, bientôt la barre des 200 !!! ⤵ \nhttps://zcu.io/K8Z0","photos_and_videos/Photosdujournal_Eix909TVeA/88320761_219678059425401_6360440428973522944_o_219678052758735.jpg",""
2020-02-29T17:17:00,"29 févr. 2020 à 17:17","Bel hommage à Chris Cornell de Soundgarden !","Bel hommage à Chris Cornell de Soundgarden !","",""
2020-02-29T11:07:00,"29 févr. 2020 à 11:07","Bel hommage à Chris Cornell de Soundgarden !","Bel hommage à Chris Cornell de Soundgarden !","",""
2020-02-29T11:07:00,"29 févr. 2020 à 11:07","Bel hommage à Chris Cornell de Soundgarden !  https://www.youtube.com/watch?v=sQrjSxmUT-c","Bel hommage à Chris Cornell de Soundgarden !  https://www.youtube.com/watch?v=sQrjSxmUT-c","",""
2020-02-29T10:42:00,"29 févr. 2020 à 10:42","Ce samedi :","Ce samedi :\n🔴 un Live ouf d'un cover de #ChrisCornell\n🎬 un vlog passionnant sur #Soundgarden et son chanteur, avec une interview du père de Nico.\n🤘 Bon #entoijevoisdemain et bon week-end à toutes et à tous ! \n▶  https://zcu.io/35SS","photos_and_videos/Photosdujournal_Eix909TVeA/88184746_218900462836494_700410089672015872_o_218900452836495.jpg",""
2020-02-28T12:43:00,"28 févr. 2020 à 12:43","Demain, c'est loin, mais hier, encore plus ! 14 semaines que nous avons lancé projet, expliqué en 3 mn chrono dans ce...","Demain, c'est loin, mais hier, encore plus ! 14 semaines que nous avons lancé projet, expliqué en 3 mn chrono dans cette vidéo.  Demain, un nouveau cover 🔴 Live. Un indice ? Il a repris du Michael Jackson et du Sinead O'Connor avec le même talent... A demain ! #entoijevoisdemainMis à jour : 28 févr. 2020 à 12:43","",""
2020-02-27T09:00:00,"27 févr. 2020 à 09:00","""Les larmes me sont venues... c'était toute la musique qui était en moi. C'était ce que je recherche dans la vie. Ce ...","""Les larmes me sont venues... c'était toute la musique qui était en moi. C'était ce que je recherche dans la vie. Ce moment-là. J'aimerais bien apporter ça au gens."" - Nico Sarro https://zcu.io/lmhpMis à jour : 27 févr. 2020 à 09:00","",""
2020-02-26T19:15:00,"26 févr. 2020 à 19:15","🙏🤘Quelle journée !","🙏🤘Quelle journée !\nSuite à l'appel de Damien, la barre symbolique des 300€ est franchie.\nNous allons pouvoir envisager la publication de 2 cover bonus.\nMerci !\nSi vous n'avez pas encore participé, rejoignez la communauté Tipeee #entoijevoisdemain ⤵ \nhttps://zcu.io/IXZ9","photos_and_videos/Photosdujournal_Eix909TVeA/87984874_216845086375365_3389704197069864960_o_216845079708699.jpg",""
2020-02-25T17:00:00,"25 févr. 2020 à 17:00","Après les 100 000 vues sur Facebook, le 🔴Live #11, le magistral cover de Queen par Nico vient de franchir la barre de...","Après les 100 000 vues sur Facebook, le 🔴Live #11, le magistral cover de Queen par Nico vient de franchir la barre des 1k vues sur la chaîne Youtube ! Bravo Nico pour cette performance incroyable. Et merci à toutes et à tous ! #entoijevoisdemain #Queen #SarroMis à jour : 25 févr. 2020 à 17:00","",""
2020-02-25T09:00:00,"25 févr. 2020 à 09:00","Un 14e épisode du Vlog spécial #Radiohead ! Attention, grosse émotion qui monte sur la fin de la vidéo ! 😭😍 C'est pou...","Un 14e épisode du Vlog spécial #Radiohead ! Attention, grosse émotion qui monte sur la fin de la vidéo ! 😭😍 C'est pour ça qu'on aime la musique et les artistes. A voir ici ⤵  https://zcu.io/0pnDMis à jour : 25 févr. 2020 à 09:00","",""
2020-02-24T17:50:00,"24 févr. 2020 à 17:50","","","",""
2020-02-24T09:26:00,"24 févr. 2020 à 09:26","#Radiohead en cover ! Sublime...  #entoijevoisdemain  https://zcu.io/m260Mis à jour : 24 févr. 2020 à 09:26","#Radiohead en cover ! Sublime...  #entoijevoisdemain  https://zcu.io/m260Mis à jour : 24 févr. 2020 à 09:26","",""
2020-02-22T10:45:00,"22 févr. 2020 à 10:45","#Lucky en 🔴 Live, et un 🎬 Vlog spécial #RADIOHEAD.","#Lucky en 🔴 Live, et un 🎬 Vlog spécial #RADIOHEAD.\nEnjoy, c'est #entoijevoisdemain et c'est bon dès le samedi matin. 😛\n⤵ \nhttps://zcu.io/RWZ6","photos_and_videos/Photosdujournal_Eix909TVeA/85184149_213295956730278_5135601603960635392_o_213295953396945.jpg",""
2020-02-21T18:00:00,"21 févr. 2020 à 18:00","Rendez-vous demain à 10h pour les 2 nouvelles vidéos de la semaine #entoijevoisdemain","Rendez-vous demain à 10h pour les 2 nouvelles vidéos de la semaine #entoijevoisdemain\nUne seule chose à savoir : RADIOHEAD !!! 🤘\nA demain ⤵ \nhttps://zcu.io/A7x0","photos_and_videos/Photosdujournal_Eix909TVeA/86443928_212750653451475_1113702947046293504_o_212750650118142.jpg",""
2020-02-21T09:00:00,"21 févr. 2020 à 09:00","Merci à Sedryk pour son #18 du Jukebox's Podcast qui a parlé du projet #entoijevoisdemain et passer l'une des plus be...","Merci à Sedryk pour son #18 du Jukebox's Podcast qui a parlé du projet #entoijevoisdemain et passer l'une des plus belle chanson du répertoire de Nico Sarro. A écouter ici ⤵  https://zcu.io/lRI6Mis à jour : 21 févr. 2020 à 09:00","",""
2020-02-20T12:00:00,"20 févr. 2020 à 12:00","C'est pour vous ça : 🎁 une vidéo offerte en bonus à toutes celles et ceux qui nous aident à publier chaque semaine no...","C'est pour vous ça : 🎁 une vidéo offerte en bonus à toutes celles et ceux qui nous aident à publier chaque semaine nos 2 vidéos #entoijevoisdemain !\nSoutenez-nous sur notre page #tipeee pour y avoir accès vous aussi ! ⤵ \nhttps://zcu.io/XgMt","photos_and_videos/Photosdujournal_Eix909TVeA/87373477_211675436892330_694393914232143872_o_211675426892331.jpg",""
2020-02-19T21:39:00,"19 févr. 2020 à 21:39","Déjà 13 semaines que #entoijevoisdemain a débuté... 13 semaines qui ont commencé avec ce 🔴 Live #1 !!! 👍 Mettez des p...","Déjà 13 semaines que #entoijevoisdemain a débuté... 13 semaines qui ont commencé avec ce 🔴 Live #1 !!! 👍 Mettez des pouces bien bleus... car à 200, on offrira une version du premier enregistrement de la chanson ""Blanc"", dont le final vocal par @[750928865:2048:Nico Sarro] est tout simplement... ouf. Merci 🙏Mis à jour : 19 févr. 2020 à 21:39","",""
2020-02-18T18:03:00,"18 févr. 2020 à 18:03","N'oubliez pas de visionner le vlog aussi ! Où il est question de @[26101560328:274:Depeche Mode] et de l'importance d...","N'oubliez pas de visionner le vlog aussi ! Où il est question de @[26101560328:274:Depeche Mode] et de l'importance du graphisme dans la musique et le parcours de @[750928865:2048:Nico].Mis à jour : 18 févr. 2020 à 18:03","",""
2020-02-18T13:54:00,"18 févr. 2020 à 13:54","Depeche mode en acoustique, put... c'est bon ! 😍","Depeche mode en acoustique, put... c'est bon ! 😍","",""
2020-02-17T19:10:00,"17 févr. 2020 à 19:10","","","",""
2020-02-17T08:28:00,"17 févr. 2020 à 08:28","C'est le début de semaine ! L'occasion d'écouter dans les transports ou à la pause le Live #entoijevoisdemain de @[75...","C'est le début de semaine ! L'occasion d'écouter dans les transports ou à la pause le Live #entoijevoisdemain de @[750928865:2048:Nico Sarro]. #StrangeLove de @[26101560328:274:Depeche Mode] !Mis à jour : 17 févr. 2020 à 08:28","",""
2020-02-16T18:46:00,"16 févr. 2020 à 18:46","100 000 vues pour le cover de Queen... et ce soir, 500 abonnés à cette page ! MERCI !!","100 000 vues pour le cover de Queen... et ce soir, 500 abonnés à cette page ! MERCI !!","",""
2020-02-16T10:24:00,"16 févr. 2020 à 10:24","On a commencé hier la 2e phase du projet #entoijevoisdemain consacrée aux chansons de l'adolescence de @[750928865:20...","On a commencé hier la 2e phase du projet #entoijevoisdemain consacrée aux chansons de l'adolescence de @[750928865:2048:Nico Sarro] !!! Après Queen, il découvre @[26101560328:274:Depeche Mode]. Le live 101... et #StrangeLove 😍 A écouter sans modération !Mis à jour : 16 févr. 2020 à 10:24","",""
2020-02-15T19:39:00,"15 févr. 2020 à 19:39","","","",""
2020-02-15T15:59:00,"15 févr. 2020 à 15:59","Depeche mode en acoustique, put... c'est bon ! 😍","Depeche mode en acoustique, put... c'est bon ! 😍","",""
2020-02-15T15:58:00,"15 févr. 2020 à 15:58","Depeche mode en acoustique, put... c'est bon ! 😍","Depeche mode en acoustique, put... c'est bon ! 😍","",""
2020-02-15T09:42:00,"15 févr. 2020 à 09:42","A partir de maintenant, les vidéos du samedi matin seront diffusées en Youtube Première à 9h45 pour le 🎬 vlog de @[55...","A partir de maintenant, les vidéos du samedi matin seront diffusées en Youtube Première à 9h45 pour le 🎬 vlog de @[552024868:2048:Damien] et 10h pour le 🔴 live de @[750928865:2048:Nico Sarro] !\nAujourd'hui : @[26101560328:274:Depeche Mode] #Strangelove 😍\n⤵️\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos","photos_and_videos/Photosdujournal_Eix909TVeA/86185824_207445840648623_7131816731428782080_o_207445837315290.jpg",""
2020-02-14T18:02:00,"14 févr. 2020 à 18:02","50 000 vues pour le cover de @[750928865:2048:Nico Sarro] de Queen partagé par @[341061849678384:274:Music Covers & C...","50 000 vues pour le cover de @[750928865:2048:Nico Sarro] de Queen partagé par @[341061849678384:274:Music Covers & Creations] !!! 😱🤩\nPendant ce temps, il y a les Victoires de la musique. Vous y trouverez plus d'animateurs télé que de lauréats... moins de lauréat avec l'abandon des divers styles musicaux... et des révélations de l'année qui se sont révélées depuis 2 ans déjà...\nCette industrie de la musique ne tourne pas toujours très rond... et il y a sans doute des raisons à chercher de ce côté là pour comprendre ""pourquoi ?""...\n#entoijevoisdemain va plancher sur le sujet en tous les cas !","photos_and_videos/Photosdujournal_Eix909TVeA/86465179_206922214034319_976340839129153536_n_206922207367653.png",""
2020-02-14T11:25:00,"14 févr. 2020 à 11:25","","","",""
2020-02-13T21:26:00,"13 févr. 2020 à 21:26","","","",""
2020-02-13T19:29:00,"13 févr. 2020 à 19:29","","","",""
2020-02-13T09:31:00,"13 févr. 2020 à 09:31","La première phase du projet #entoijevoisdemain est terminée ! C'est le moment de nous dire dans les commentaires : - ...","La première phase du projet #entoijevoisdemain est terminée ! C'est le moment de nous dire dans les commentaires : - Quel est votre 🔴 Live préféré de la 1ère phase ? - Quel est le cover qui vous a le plus agréablement surpris par rapport à sa version originale ? - Quel cover vous a donné le plus envie de réécouter l’artiste original ? - Quel cover aimeriez vous que Nico Sarro reprenne (un seul titre !) ? MERCI à toutes et à tous !!! La chaîne : https://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos","",""
2020-02-12T13:48:00,"12 févr. 2020 à 13:48","En moins de 3 jours, le premier objectif de la page Tipeee est atteint !!! 🤩 🤩 🙏MERCI à nos premiers Tipeurs de croir...","En moins de 3 jours, le premier objectif de la page Tipeee est atteint !!! 🤩 🤩 🙏MERCI à nos premiers Tipeurs de croire en #entoijevoisdemain !!! Vous aussi, aidez-nous ! Cliquez sur le lien ⤵️  2️⃣ Le prochain objectif, c'est 2 cover supplémentaires !Mis à jour : 12 févr. 2020 à 13:48","",""
2020-02-11T08:27:00,"11 févr. 2020 à 08:27","Revivez notre premier Vlog diffusé en Live samedi dernier ! Présentation du Tipeee, réponses à vos questions et discu...","Revivez notre premier Vlog diffusé en Live samedi dernier ! Présentation du Tipeee, réponses à vos questions et discussion à propos du projet #entoijevoisdemain mais aussi de la chanson En toi je vois demain. Enjoy !Mis à jour : 11 févr. 2020 à 08:27","",""
2020-02-10T19:01:00,"10 févr. 2020 à 19:01","La chaîne du projet #entoijevoisdemain vient de passer la barre des 10 000 vues ! 👏👏👏","La chaîne du projet #entoijevoisdemain vient de passer la barre des 10 000 vues ! 👏👏👏\nMERCI !!!! \nSoyons ouf, le prochain objectif ? 100 000 vues ! 🤩\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos","photos_and_videos/Photosdujournal_Eix909TVeA/84316727_203692254357315_4837185725751361536_o_203692251023982.jpg",""
2020-02-10T18:38:00,"10 févr. 2020 à 18:38","Une chanson d'espoir avec une fin plein de force et d'émotion !","Une chanson d'espoir avec une fin plein de force et d'émotion !","",""
2020-02-10T18:32:00,"10 févr. 2020 à 18:32","Une chanson d'espoir avec une fin plein de force et d'émotion !","Une chanson d'espoir avec une fin plein de force et d'émotion !","",""
2020-02-10T18:32:00,"10 févr. 2020 à 18:32","Une chanson d'espoir avec une fin plein de force et d'émotion !","Une chanson d'espoir avec une fin plein de force et d'émotion !","",""
2020-02-10T08:19:00,"10 févr. 2020 à 08:19","Vous avez loupé le 🔴 Live de samedi ? C'est le titre de @[750928865:2048:Nico Sarro] qui a donné son nom au projet ! ...","Vous avez loupé le 🔴 Live de samedi ? C'est le titre de @[750928865:2048:Nico Sarro] qui a donné son nom au projet ! Espoir. ⤵️Mis à jour : 10 févr. 2020 à 08:19","",""
2020-02-09T10:07:00,"9 févr. 2020 à 10:07","Le 🔴 Live ""En toi je vois demain"" de @[750928865:2048:Nico Sarro] commence (en noir et blanc) calmement et se termine...","Le 🔴 Live ""En toi je vois demain"" de @[750928865:2048:Nico Sarro] commence (en noir et blanc) calmement et se termine (en couleur) en émotion !  Un titre qui sonne depuis le début du projet comme une évidence et qui a donc donné son nom à #entoijevoisdemain Bonne écoute... ...et merci à nos 8 premiers Tipeurs !!! 🙏🙏🙏Mis à jour : 9 févr. 2020 à 10:07","",""
2020-02-08T20:11:00,"8 févr. 2020 à 20:11","Pour soutenir le projet #entoijevoisdemain, un seul endroit, la page Tipeee ! On compte sur vous les amis !!!  PS : s...","Pour soutenir le projet #entoijevoisdemain, un seul endroit, la page Tipeee ! On compte sur vous les amis !!!  PS : si vous êtes passé ce matin, retournez la voir, nous avons fait des modifications grâce à vos retours (merci !)Mis à jour : 8 févr. 2020 à 20:11","",""
2020-02-08T13:28:00,"8 févr. 2020 à 13:28","Pour le 🎬 vlog de cette semaine, @[750928865:2048:Nico Sarro] et @[552024868:2048:Damien] était en direct ce matin po...","Pour le 🎬 vlog de cette semaine, @[750928865:2048:Nico Sarro] et @[552024868:2048:Damien] était en direct ce matin pour le lancement de la page @[676731579018306:274:Tipeee].\nPour le 🔴 Live de cette semaine, Nico chante le titre qui a donné son nom au projet #entoijevoisdemain !\nPlein d'espoir en toi... plein d'espoir en vous ! \nEcoutez les vidéos sur la chaîne ⤵️\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos\nSoutenez nous sur la page Tipeee ⤵️\nhttps://fr.tipeee.com/entoijevoisdemain/","photos_and_videos/Photosdujournal_Eix909TVeA/85253117_201799277879946_6199174740700037120_o_201799271213280.jpg",""
2020-02-08T09:41:00,"8 févr. 2020 à 09:41","🎬 @[750928865:2048:Nico Sarro] et @[552024868:2048:Damien Coltice] sont en live dans quelques minutes pour l'ouvertur...","🎬 @[750928865:2048:Nico Sarro] et @[552024868:2048:Damien Coltice] sont en live dans quelques minutes pour l'ouverture de la page Tipeee du projet et vous parler du nouveau 🔴 live de cette semaine !!! 🙏 https://fr.tipeee.com/entoijevoisdemain/Mis à jour : 8 févr. 2020 à 09:41","",""
2020-02-07T12:40:00,"7 févr. 2020 à 12:40","Lieu : https://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videosDe 8 févr. 2020 à 10:00 à 8 févr. 2020 à 11:00@...","Lieu : https://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videosDe 8 févr. 2020 à 10:00 à 8 févr. 2020 à 11:00@[750928865:2048:Nico Sarro] et @[552024868:2048:Damien Coltice] seront en LIVE YOUTUBE ce samedi 8 février vers 10h (après la mise en ligne du Live de la semaine) pour un numéro du Vlog un peu spécial car... en direct !\nDamien vous expliquera la page Tipeee et Nico répondra aux questions que vous poserez dans le chat du live !\n\nOn compte sur vous ! # EnVousOnVoitDemain !\n\nLa chaîne youtube : https://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos","",""
2020-02-05T19:56:00,"5 févr. 2020 à 19:56","Nous avons donc décidé de proposer à celles et ceux qui apprécient le projet #entoijevoisdemain de le soutenir via la...","Nous avons donc décidé de proposer à celles et ceux qui apprécient le projet #entoijevoisdemain de le soutenir via la plateforme Tipeee.com\nNous vous proposerons, pour une somme modique, de vous inscrire dans le temps en nous faisant un don chaque mois, de quelques euros.\nNous vous expliquerons à quoi servira à l'argent collecté, quels sont les coûts du projet, et pourquoi on a besoin de vous pour faire de #entoijevoisdemain une histoire inoubliable.\nLa page sera mise en ligne samedi et nous allons essayer de vous proposer une petite surprise à l'heure du lancement (10h du matin). \nNous espérons que le talent de Nico et le dévouement de Damien pour ce projet vous convaincront de le soutenir. Merci d'avance !","photos_and_videos/Photosdujournal_Eix909TVeA/82792118_199629621430245_5241880380721594368_o_199629618096912.jpg",""
2020-02-05T11:23:00,"5 févr. 2020 à 11:23","Hommage à @[13965217740:274:Daniel Balavoine] pour son #anniversaire aujourd'hui, le magnifique #cover de @[750928865...","Hommage à @[13965217740:274:Daniel Balavoine] pour son #anniversaire aujourd'hui, le magnifique #cover de @[750928865:2048:Nico Sarro] pour #entoijevoisdemainMis à jour : 5 févr. 2020 à 11:23","",""
2020-02-04T07:58:00,"4 févr. 2020 à 07:58","""Je ne regrette pas d'être passé par ce groupe !"" Le dernier 🎬 vlog de #entoijevoisdemain est en ligne et fait le bil...","""Je ne regrette pas d'être passé par ce groupe !"" Le dernier 🎬 vlog de #entoijevoisdemain est en ligne et fait le bilan de la première phase du projet ! MERCIMis à jour : 4 févr. 2020 à 07:58","",""
2020-02-03T17:15:00,"3 févr. 2020 à 17:15","","","",""
2020-02-03T08:28:00,"3 févr. 2020 à 08:28","Retour au taf, avec un nouveau cover de ouf de @[750928865:2048:Nico Sarro], Who Wants To Live Forever de @[173374623...","Retour au taf, avec un nouveau cover de ouf de @[750928865:2048:Nico Sarro], Who Wants To Live Forever de @[17337462361:274:Queen] et @[379937158753486:274:Freddie Mercury]. Bonne écoute ! #entoijevoisdemain #highlanderMis à jour : 3 févr. 2020 à 08:28","",""
2020-02-02T21:37:00,"2 févr. 2020 à 21:37","Un cover magique de Queen ! 😍","Un cover magique de Queen ! 😍","",""
2020-02-02T11:52:00,"2 févr. 2020 à 11:52","Un 🔴 live du dimanche à ne pas louper ! Vous êtes presque deux fois plus nombreux à l'avoir regardé en 24 heures !!! ...","Un 🔴 live du dimanche à ne pas louper ! Vous êtes presque deux fois plus nombreux à l'avoir regardé en 24 heures !!! MERCI !!! 🙏Mis à jour : 2 févr. 2020 à 11:52","",""
2020-02-01T10:09:00,"1 févr. 2020 à 10:09","Un cover magique de Queen ! 😍","Un cover magique de Queen ! 😍","",""
2020-02-01T10:08:00,"1 févr. 2020 à 10:08","Un cover magique de Queen ! 😍","Un cover magique de Queen ! 😍","",""
2020-02-01T09:59:00,"1 févr. 2020 à 09:59","Le 11e numéro de #entoijevoisdemain est en ligne ! Au menu, un cover ""immortel"" de @[17337462361:274:Queen] et @[3799...","Le 11e numéro de #entoijevoisdemain est en ligne ! Au menu, un cover ""immortel"" de @[17337462361:274:Queen] et @[379937158753486:274:Freddie Mercury] pour le 🔴 Live et un 🎥 vlog ""bilan"" de fin de 1ère phase du projet !\nBon week-end\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos\n#queen #freddieMercury #sarro #cover","photos_and_videos/Photosdujournal_Eix909TVeA/83701484_195993125127228_1608764293744951296_o_195993118460562.jpg",""
2020-01-31T18:49:00,"31 janv. 2020 à 18:49","Rendez-vous demain matin pour le nouveau live et le nouveau vlog #entoijevoisdemain !","Rendez-vous demain matin pour le nouveau live et le nouveau vlog #entoijevoisdemain !\n:) :) :)","photos_and_videos/Photosdujournal_Eix909TVeA/83281606_195490211844186_757436810002432000_o_195490205177520.jpg",""
2020-01-30T08:34:00,"30 janv. 2020 à 08:34","""...la plupart du temps, je n'aime pas quand quelqu'un reprend cette part de moi cachée dans Talk Talk [...] et fait ...","""...la plupart du temps, je n'aime pas quand quelqu'un reprend cette part de moi cachée dans Talk Talk [...] et fait une reprise sans respect pour la chanson originale. Celle-ci est l'une des rares que j'ai aimé dès la première écoute. Félicitations et merci pour cette merveille !""  Traduction du premier commentaire anglais sur la chaîne du projet #entoijevoisdemain  Merci à toi DrummingChazz !  A vous d'écouter et de vous faire votre avis ! ;)Mis à jour : 30 janv. 2020 à 08:34","",""
2020-01-28T08:21:00,"28 janv. 2020 à 08:21","""J'écoute jamais ce que je fais, ça ne m'intéresse pas."" - Nico Sarro.  Le Vlog #11 de #entoiejvoisdemain est en lign...","""J'écoute jamais ce que je fais, ça ne m'intéresse pas."" - Nico Sarro.  Le Vlog #11 de #entoiejvoisdemain est en ligne, on y parle de Mark Hollis mais aussi d'être un artiste et de s'écouter (ou pas).Mis à jour : 28 janv. 2020 à 08:21","",""
2020-01-27T18:13:00,"27 janv. 2020 à 18:13","Qui, mais qui sera le millième à visionner ""Blanc"", le live fantastique que @[750928865:2048:Nico Sarro] a enregistré...","Qui, mais qui sera le millième à visionner ""Blanc"", le live fantastique que @[750928865:2048:Nico Sarro] a enregistré pour #entoijevoisdemain ???\nMERCI A TOUS NOS 999 PREMIERS VIEWERS !!! 👍👏❤️\n\nLa chaîne Youtube ⤵️\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos","photos_and_videos/Photosdujournal_Eix909TVeA/84391796_192235662169641_6711657501248454656_o_192235652169642.jpg",""
2020-01-27T07:50:00,"27 janv. 2020 à 07:50","Une version magnifique de cette ballade du géant Mark Hollis du groupe @[110350232318432:274:Talk Talk (Band)]. 🔥🔥🔥 C...","Une version magnifique de cette ballade du géant Mark Hollis du groupe @[110350232318432:274:Talk Talk (Band)]. 🔥🔥🔥 Cette vidéo conforte la dynamique du projet #entoijevoisdemain, avec une progression chaque semaine des vues (+50% en 48 heures !). 🔥🔥🔥 MERCI !Mis à jour : 27 janv. 2020 à 07:50","",""
2020-01-26T11:40:00,"26 janv. 2020 à 11:40","Il est dimanche, c'est relax, détente... et on écoute un titre sublime, une ballade à la mélodie envoûtante, magnifiq...","Il est dimanche, c'est relax, détente... et on écoute un titre sublime, une ballade à la mélodie envoûtante, magnifiquement chantée par @[750928865:2048:Nico Sarro] !\n\nEt le vlog parle de la difficulté pour un artiste, parfois, de s'écouter chanter ! ⤵️\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos\n\nSpécial dédicace à @[12307963901:274:Talk Talk & Mark Hollis] @[110350232318432:274:Talk Talk (Band)]","photos_and_videos/Photosdujournal_Eix909TVeA/83316965_191126755613865_8414207572747223040_o_191126748947199.jpg",""
2020-01-25T21:08:00,"25 janv. 2020 à 21:08","Quelle ballade sublime de Mark Hollis !!!! Magnifique cover !","Quelle ballade sublime de Mark Hollis !!!! Magnifique cover !","",""
2020-01-25T10:53:00,"25 janv. 2020 à 10:53","Quelle ballade sublime de Mark Hollis !!!! Magnifique cover !","Quelle ballade sublime de Mark Hollis !!!! Magnifique cover !","",""
2020-01-25T10:52:00,"25 janv. 2020 à 10:52","Quelle ballade sublime de Mark Hollis !!!! Magnifique cover !","Quelle ballade sublime de Mark Hollis !!!! Magnifique cover !","",""
